"","WQ_Station_Name","River.Type","River.Name","Date","pH","DO","BOD","COD","SS","TN","TP","TOC","WT","EC","DTN","NH3N","NO3N","DTP","PO4P","Chlorophyll"
"11814","T5a","T","WE",2015-03-06,7.8,13.7,1.4,3.8,2.2,2.666,0.024,2.5,9,248,2.501,0.088,2.266,0.015,0.006,2.4
"11815","T6b","T","GM",2015-03-09,7.5,11.2,1,4,3.4,5.933,0.047,1.7,11.4,296,5.472,0.661,3.148,0.031,0.026,3.2
"11816","T10b","T","NG",2015-03-09,7.6,12.2,1.7,4,4.6,2.574,0.036,2.2,10.6,193,2.524,0.168,1.841,0.012,0.004,9
"11817","T2","T","NS",2015-03-09,7.5,12.6,0.7,2.4,4,4.943,0.032,1.2,9.8,304,4.699,0.024,4.217,0.023,0.022,2.5
"11818","T1","T","BB",2015-03-09,8.2,13.4,1.3,5.7,4.4,2.147,0.021,3.8,8.8,186,1.793,0.015,1.434,0.007,0.004,10.9
"11819","M5","M","ND",2015-03-09,8,13.8,2,4.9,6.4,2.656,0.023,3.3,7.4,214,2.604,0.026,2.191,0.008,0.003,18.6
"11820","M1","M","ND",2015-03-09,8.2,11.8,0.8,3.6,2,1.665,0.019,2.2,7,165,1.54,0.083,1.501,0.014,0.003,3.9
"11821","M2","M","ND",2015-03-09,8.1,12.8,1.2,4.8,4.8,2.117,0.019,2.8,9,151,2.075,0.242,1.757,0.013,0.003,3
"11822","M3","M","ND",2015-03-09,8.6,11.6,0.9,3.8,4,2.097,0.017,2.1,11,211,1.983,0.06,1.824,0.01,0.007,2.2
"11823","M13","M","ND",2015-03-09,8.1,14.1,2.1,5.6,4.6,4.651,0.033,3.7,9.1,364,4.465,0.104,2.905,0.012,0.003,17.4
"11824","T5b","T","WE",2015-03-09,7.8,13.2,1.8,5.2,4,3.208,0.024,3.4,7.8,289,3.044,0.02,2.351,0.011,NA,10.6
"11825","T6a","T","GM",2015-03-09,7.6,11.6,0.9,3.7,3.8,4.136,0.043,2.1,9.2,260,NA,NA,NA,NA,NA,3.6
"11826","T7b","T","KH",2015-03-10,8.3,12.8,3.6,8.3,10.6,6.46,0.085,6,6.7,740,6.333,0.364,5.072,0.031,0.01,30.3
"11827","M14","M","ND",2015-03-10,8.2,13.2,2.3,4.4,7.8,3.478,0.04,2.4,7.3,341,3.396,0.152,2.71,0.024,0.008,17.3
"11828","M9","M","ND",2015-03-10,8.2,13.8,2.4,6,9.2,2.98,0.007,2.2,6,301,2.85,0.148,2.538,0.006,0.004,16.1
"11829","M12","M","ND",2015-03-10,8.2,12.6,3,6.8,8.4,4.177,0.041,4.6,6.8,396,4.094,0.068,3.282,0.014,NA,27.6
"11830","T11b","T","MR",2015-03-10,8.2,13.3,4.3,6,17.6,2.708,0.07,3.2,7.2,265,2.624,0.069,1.647,0.015,0.006,32.9
"11831","T4","T","BS",2015-03-10,7.6,12.3,1.5,4.1,6.2,4.494,0.044,2.4,6.6,239,4.407,0.5,1.943,0.025,0.018,5.6
"11832","M6","M","ND",2015-03-10,8.1,13.9,1.8,5.6,6.8,2.741,0.005,2.4,6,236,2.462,0.1,2.083,0.004,0.003,14.4
"11833","M15","M","ND",2015-03-10,8.2,13.2,2.4,4.2,7.2,3.876,0.032,2.6,6.7,432,3.741,0.118,3.1,0.017,0.005,22.3
"11834","M4","M","ND",2015-03-10,8.3,14.6,1.7,5.4,7.4,2.642,0.005,2.3,6,225,2.506,0.111,2.098,0.004,0.003,19.4
"11835","M8","M","ND",2015-03-10,8.2,13.9,2.3,6,6.6,2.974,0.007,2.5,6,294,2.872,0.177,2.399,0.004,0.003,18.7
"11836","T9b","T","HG",2015-03-10,7.8,12.7,0.9,3.3,25,1.842,0.038,1.6,4.6,135,1.775,0.016,1.501,0.011,0.005,3.7
"11837","T8b","T","HO",2015-03-10,7.8,12,1.9,3.8,3.2,2.254,0.022,2.5,10.1,254,1.862,0.031,1.473,0.009,0.005,7
"11838","M7","M","ND",2015-03-10,7.9,11,2.3,5.9,8.6,3.84,0.031,4.1,5.7,297,3.495,0.096,2.468,0.012,NA,19.7
"11839","T9a","T","HG",2015-03-10,7.5,14.2,1.4,2.8,12.8,1.842,0.039,2.2,5.8,125,1.744,0.006,1.321,0.029,0.018,2.6
"11840","M10","M","ND",2015-03-11,8,14.4,2.7,6.8,7.6,3.817,0.013,2.8,7,413,3.801,0.247,3.429,0.006,0.003,32.7
"11841","T10a","T","NG",2015-03-11,7.7,12.5,2.5,4,3.2,2.679,0.032,1.7,6,188,NA,NA,NA,NA,NA,5
"11842","M11","M","ND",2015-03-11,8.1,14.3,2.8,7,8.8,3.989,0.013,2.9,7,430,3.962,0.239,3.351,0.007,0.003,33.9
"11843","T8a","T","HO",2015-03-11,8.2,13.1,1.3,4.4,5.8,2.129,0.013,1.4,9,216,2.048,0.117,2.246,0.011,0.006,8.6
"11844","T11a","T","MR",2015-03-12,7.1,11.8,0.8,2.7,2.4,2.034,0.07,2.6,7.5,221,1.847,0.042,1.361,0.065,0.045,4.8
"11845","T11b","T","MR",2015-03-16,8.6,15,3.2,5.5,12.8,2.271,0.05,2.8,9.6,262,2.055,0.067,1.656,0.012,NA,40.9
"11846","T4","T","BS",2015-03-16,7.4,14.2,1.4,4.2,3.8,3.243,0.041,2,8.9,237,3.103,0.683,1.848,0.023,0.014,6.3
"11847","M1","M","ND",2015-03-16,8.4,13.6,0.5,3.2,3.4,1.843,0.011,2,8,199,1.763,0.035,1.439,0.009,0.003,3.5
"11848","M2","M","ND",2015-03-16,8.4,12.6,0.9,4,5.2,2.006,0.011,2,10,203,1.972,0.097,1.572,0.006,0.004,5.2
"11849","T9b","T","HG",2015-03-16,7.7,11.2,1.1,2.9,7.8,1.69,0.018,1.2,9.9,140,1.624,0.026,1.478,0.007,0.003,3.3
"11850","M7","M","ND",2015-03-16,7.6,13.6,2.6,5.5,5.6,3.293,0.025,3.2,7.2,269,3.142,0.136,2.393,0.01,NA,12.4
"11851","T6b","T","GM",2015-03-17,7.7,10,1.8,4.2,2.8,5.581,0.045,2.5,16.4,323,5.454,1.207,3.504,0.03,0.027,4
"11852","T7b","T","KH",2015-03-17,8.2,13.4,4.8,10.7,8.8,6.642,0.091,6.8,15,831,6.444,0.429,5.137,0.028,NA,39.4
"11853","T10b","T","NG",2015-03-17,7.7,10.8,1.8,4.3,5.4,2.84,0.04,1.9,12.3,221,2.654,0.308,1.909,0.013,0.004,13.2
"11854","M14","M","ND",2015-03-17,8,13,1.5,4.2,7.6,3.209,0.038,2.1,10,293,3.103,0.103,2.39,0.019,0.01,13.2
"11855","T2","T","NS",2015-03-17,7.9,11.9,0.3,2.5,3,4.563,0.025,0.8,12.4,298,4.559,0.035,4.134,0.02,0.019,2
"11856","M9","M","ND",2015-03-17,8.1,13.1,2.1,5.4,3.6,2.829,0.013,NA,9,297,2.569,0.08,2.429,0.006,0.005,13.7
"11857","M12","M","ND",2015-03-17,8.4,13.8,3.3,7.7,9.3,4.809,0.035,5.3,11.2,434,3.76,0.047,3.209,0.013,NA,29.4
"11858","T1","T","BB",2015-03-17,8.3,12.9,2.2,6,5,2.073,0.02,3.3,11.1,191,1.863,0.036,1.53,0.008,NA,8.3
"11859","M15","M","ND",2015-03-17,9.1,13.9,2.5,4.2,9.4,3.033,0.072,2.2,12.3,432,2.825,0,2.34,0.014,0.006,31.9
"11860","M5","M","ND",2015-03-17,8.3,14.2,1.5,5.6,6.4,2.507,0.018,3.2,8.9,211,2.484,0.049,2.106,0.006,0.003,17.2
"11861","M8","M","ND",2015-03-17,8.1,13.1,2.1,5.6,4.8,2.816,0.015,2.7,8,301,2.607,0.149,2.466,0.011,0.004,13.9
"11862","M13","M","ND",2015-03-17,8.4,12.7,2,5.7,5.2,3.674,0.025,3.3,9.8,340,3.435,0.069,2.868,0.01,NA,12.7
"11863","T5b","T","WE",2015-03-17,7.7,12.7,1.6,5.3,6.2,2.865,0.021,2.8,11.2,309,2.779,0.043,2.313,0.008,0.003,8.7
"11864","T8b","T","HO",2015-03-17,7.8,12.2,1.4,4,5.6,1.95,0.025,1.7,16.3,215,1.892,0.05,1.49,0.01,NA,7.5
"11865","T6a","T","GM",2015-03-17,7.7,9.6,1.9,4.5,5.4,4.436,0.055,2.3,16.7,309,NA,NA,NA,NA,NA,6.3
"11866","M10","M","ND",2015-03-18,8.6,14.1,2.7,6.2,6.2,4.216,0.018,2.7,9,402,3.929,0.16,3.374,0.012,0.006,29.3
"11867","M11","M","ND",2015-03-18,8.5,14.2,2.7,6.4,7,3.739,0.016,NA,8,464,3.732,0.218,3.263,0.01,0.005,34.2
"11868","T10a","T","NG",2015-03-19,7.2,9.5,5.4,8.6,60.4,3.98,0.153,4.6,10.8,155,NA,NA,NA,NA,NA,24.3
"11869","T6b","T","GM",2015-03-23,7.4,11.4,1.1,4,10.4,3.846,0.059,2,12.1,227,3.794,0.486,3.103,0.04,0.037,4.6
"11870","T10b","T","NG",2015-03-23,7.5,11.7,1.7,4.1,8.8,2.61,0.046,2.2,12.4,175,2.504,0.136,2.04,0.017,0.005,5.9
"11871","T2","T","NS",2015-03-23,7.4,12.5,1.4,3.5,10.2,4.478,0.048,1.6,8.4,240,4.324,0.023,3.814,0.029,0.005,5
"11872","T1","T","BB",2015-03-23,7.6,12.2,1.1,5.8,5,2.364,0.018,4,8.6,162,2.089,0.033,1.694,0.007,0.003,1.2
"11873","M5","M","ND",2015-03-23,7.7,12.6,2.5,5.1,9.3,2.73,0.03,3.2,10.5,207,2.57,0.04,2.157,0.009,0.004,25
"11874","M1","M","ND",2015-03-23,8.2,11.6,0.6,3,2,2.167,0.008,2,6,176,2.048,0.015,1.252,0.007,0.004,2.6
"11875","M2","M","ND",2015-03-23,8.2,14.1,1.2,4.8,13,2.247,0.014,2.6,9,167,2.186,0.123,1.779,0.013,0.009,4.7
"11876","M13","M","ND",2015-03-23,8.5,14.8,2.8,6.7,10.4,3.912,0.042,4.2,10.6,390,3.556,0.036,3.103,0.012,0.003,35
"11877","T5b","T","WE",2015-03-23,7.2,10.6,2.2,8,15.8,3.135,0.047,5.4,11.7,197,3.018,0.062,2.493,0.019,0.006,6.7
"11878","T6a","T","GM",2015-03-23,7.4,11.1,1.9,4.1,23.2,3.788,0.064,2.3,12,202,NA,NA,NA,NA,NA,3.8
"11879","T7b","T","KH",2015-03-24,8,11.1,4.2,9.8,7.8,5.764,0.087,6.2,14.6,580,5.277,0.126,4.502,0.034,0.006,25.8
"11880","M14","M","ND",2015-03-24,8.5,13.1,2,4.3,8.6,3.478,0.034,2.3,12.5,322,3.234,0.041,2.78,0.01,0.008,27.6
"11881","M9","M","ND",2015-03-24,8.1,12.5,2,5.8,6.8,2.973,0.015,NA,10,307,2.934,0.147,2.284,0.01,0.006,18.4
"11882","M12","M","ND",2015-03-24,8.1,13.3,2.9,7.1,8,4.221,0.061,4.4,10.9,398,3.592,0.317,2.809,0.02,0.004,34.8
"11883","T11b","T","MR",2015-03-24,7.6,10.5,2.4,5.1,8,2.823,0.045,2.8,13,161,2.721,0.109,2.294,0.019,0.007,8.7
"11884","T4","T","BS",2015-03-24,7.5,10.1,2.6,3.9,13.2,2.915,0.049,2.4,10.6,181,2.893,0.305,1.887,0.027,0.008,5.1
"11885","M15","M","ND",2015-03-24,8.6,13.7,2.2,4.2,12.2,3.573,0.054,2.7,11,316,3.397,0.036,2.83,0.01,0.008,44.1
"11886","M8","M","ND",2015-03-24,8.2,8.2,1.9,5.6,8,2.916,0.016,2.6,11,261,2.855,0.124,2.19,0.01,0.006,18.3
"11887","T9b","T","HG",2015-03-24,7.8,11.4,2.7,3,18.4,1.656,0.023,1.6,11.6,135,1.625,0.014,1.39,0.008,0.004,2.6
"11888","T8b","T","HO",2015-03-24,8.2,13,1.4,4.1,3,1.926,0.026,2.4,18.5,163,1.884,0.038,1.513,0.015,0.004,3.1
"11889","M7","M","ND",2015-03-24,8,11.1,2.7,5.8,7.6,2.91,0.028,3.3,11,242,2.805,0.03,2.217,0.009,0.004,17.1
"11890","M10","M","ND",2015-03-25,7.7,13.2,3.4,7.8,8.8,3.417,0.03,3.2,12,355,3.109,0.171,2.742,0.019,0.01,34.7
"11891","T10a","T","NG",2015-03-25,8,11.4,1.9,3.9,5.2,2.509,0.035,2.1,11.3,172,NA,NA,NA,NA,NA,5.4
"11892","M11","M","ND",2015-03-25,7.8,13.2,3.2,7.4,7.4,3.367,0.02,NA,12,333,3.355,0.154,2.549,0.017,0.01,35.5
"11893","T11b","T","MR",2015-04-06,7.2,11.5,1.9,4.2,10.4,2.319,0.066,2.1,14.9,159,2.202,0.251,1.537,0.034,0.003,7.4
"11894","T4","T","BS",2015-04-06,7.2,11.5,2.1,4.8,22.4,2.663,0.059,2.6,12.1,172,2.227,0.206,1.702,0.032,0.019,9.5
"11895","M1","M","ND",2015-04-06,7.9,12.9,0.7,3.2,1.6,1.79,0.008,1.9,7,178,1.785,0.036,1.569,0.005,0.004,2.3
"11896","M2","M","ND",2015-04-06,7.7,11.4,1,4.2,5.8,2.173,0.013,2.1,12,203,2.171,0.089,1.855,0.009,0.008,3
"11897","M3","M","ND",2015-04-06,7.7,9.9,0.9,4,5,2.093,0.012,NA,12,203,2.071,0.049,1.708,0.008,0.007,4
"11898","T9b","T","HG",2015-04-06,7.9,11.4,1.1,3.9,28.9,2,0.044,1.9,11.4,151,1.839,0.09,1.609,0.015,NA,6.6
"11899","M7","M","ND",2015-04-06,7.5,11.6,2.8,5.9,4.2,3.142,0.04,3.3,13.4,284,3.106,0.197,2.31,0.018,NA,13.5
"11900","T6b","T","GM",2015-04-07,7.6,11.4,2,3.9,11.6,3.944,0.056,2.3,10.8,232,3.747,0.417,2.811,0.039,0.033,6.3
"11901","T7b","T","KH",2015-04-07,7.7,9.7,6.3,9.6,11,5.748,0.117,5.4,13.6,573,5.585,0.357,3.92,0.041,0.003,43
"11902","T10b","T","NG",2015-04-07,7.5,9.9,1.8,5.1,20.8,2.613,0.074,2.5,12.6,143,2.473,0.109,2.044,0.032,0.004,11.1
"11903","M14","M","ND",2015-04-07,7.3,10.2,1.7,4.1,12,3.048,0.054,2.3,12.6,216,2.916,0.076,2.24,0.017,0.011,14.2
"11904","T2","T","NS",2015-04-07,7.7,12.1,0.8,3.1,9.4,3.962,0.044,1.4,10.9,246,3.855,0.092,3.39,0.029,0.018,5.2
"11905","M9","M","ND",2015-04-07,7.9,11.3,1.8,5.6,2.8,2.684,0.027,NA,12,271,2.676,0.2,2.154,0.014,0.013,9.7
"11906","M12","M","ND",2015-04-07,8.3,10.6,2.9,6.6,9.6,3.719,0.054,4,12.3,401,3.431,0.156,2.66,0.022,NA,27.8
"11907","T1","T","BB",2015-04-07,7.7,11.2,1.5,5.1,8.2,1.93,0.025,3.4,11.1,177,1.868,0.129,1.514,0.011,NA,5.9
"11908","M6","M","ND",2015-04-07,8,11.5,1.5,4.8,2.8,2.401,0.017,NA,12,206,2.353,0.1,2.028,0.009,0.007,14.4
"11909","M15","M","ND",2015-04-07,7.7,10.3,1.7,3.8,13.6,2.889,0.034,2.3,12.8,277,2.738,0.132,2.05,0.014,0.008,17.8
"11910","M4","M","ND",2015-04-07,8.3,10.9,1.4,4.6,7.2,2.304,0.018,NA,12,214,2.277,0.11,2.035,0.011,0.01,16.2
"11911","M5","M","ND",2015-04-07,7.7,11.4,1.6,4.5,5.6,2.443,0.026,2.5,12.2,201,2.292,0.105,1.946,0.012,NA,14.2
"11912","M8","M","ND",2015-04-07,7.9,11.3,1.7,5.6,3.8,2.957,0.029,2.4,13,290,2.907,0.28,2.214,0.017,0.012,12.4
"11913","M13","M","ND",2015-04-07,7.8,10.4,2.3,5.6,7.8,3.086,0.043,3.4,12.4,277,2.977,0.143,2.354,0.018,NA,16.4
"11914","T5b","T","WE",2015-04-07,7.5,10.3,1.9,5.5,12.2,2.275,0.042,3.3,13.2,265,2.155,0.112,1.679,0.015,NA,14.3
"11915","T8b","T","HO",2015-04-07,7.8,11.7,1.1,4.1,5.2,1.892,0.029,2,12.7,172,1.788,0.078,1.419,0.016,NA,6.2
"11916","T6a","T","GM",2015-04-07,7.6,11.2,1.3,4.7,6.8,3.352,0.059,2.6,10.4,222,NA,NA,NA,NA,NA,6.6
"11917","M10","M","ND",2015-04-08,7.7,9.7,2.6,6.2,6,3.716,0.035,3.1,12,427,3.625,0.264,2.233,0.025,0.02,15.7
"11918","T7a","T","KH",2015-04-08,8.5,8.3,8,7.9,7.6,8.16,0.235,7.5,11.7,471,7.056,1.467,3.795,0.125,0.085,26.7
"11919","T11a","T","MR",2015-04-08,7.6,11.1,1.1,2.9,3.2,2.067,0.039,2.2,11.5,124,1.929,0.031,1.519,0.031,0.015,4.6
"11920","M11","M","ND",2015-04-08,7.7,10.2,2.4,6,5,3.687,0.035,NA,13,408,3.581,0.254,2.84,0.024,0.02,16.4
"11921","T10a","T","NG",2015-04-09,7.8,10,2.1,4.2,8.2,2.004,0.044,2,14.5,144,NA,NA,NA,NA,NA,8.5
"11922","T9a","T","HG",2015-04-09,7.8,11.3,1,2.4,6.8,1.728,0.037,2.4,13.9,127,1.564,0.01,1.271,0.025,0.017,1.7
"11923","T5a","T","WE",2015-04-10,8.6,10.8,1.5,5,3.6,2.318,0.018,2.5,16,272,2.262,0.097,1.87,0.016,0.004,2
"11924","T6b","T","GM",2015-04-13,7.6,10.9,1.5,4.2,7.6,3.614,0.047,1.6,11.4,251,3.578,0.48,2.657,0.03,0.011,6.9
"11925","T10b","T","NG",2015-04-13,7.6,10.8,1.8,4,10.6,1.951,0.044,1.7,13.9,146,1.932,0.062,1.417,0.019,0.008,9.4
"11926","M14","M","ND",2015-04-13,7.8,11.2,1.7,4.6,8.2,2.462,0.027,2.2,13.8,245,2.362,0.015,1.92,0.014,0.011,23.3
"11927","T2","T","NS",2015-04-13,7.5,11.6,0.7,3,5.4,4.002,0.034,1.2,11.2,249,3.886,0.011,3.46,0.026,0.017,2.3
"11928","T1","T","BB",2015-04-13,7.7,10.9,1.1,4.5,8.8,2.182,0.026,2.7,13,170,1.993,0.028,1.561,0.01,0.004,7.1
"11929","M15","M","ND",2015-04-13,8,11.3,2,4.1,9.8,2.908,0.038,2.4,13.3,246,2.628,0.039,2.18,0.021,0.014,30.9
"11930","M5","M","ND",2015-04-13,7.8,11.2,2,4.3,6.2,2.532,0.031,2.6,12.4,209,2.453,0.029,1.874,0.011,0.004,13
"11931","M1","M","ND",2015-04-13,7.8,13,0.6,3,1,1.832,0.011,1.9,7,182,1.81,0.034,1.708,0.01,0.006,1.5
"11932","M2","M","ND",2015-04-13,7.8,11.1,0.9,4,5.6,2.114,0.014,2,10,197,2.072,0.05,1.921,0.01,0.005,2.9
"11933","M3","M","ND",2015-04-13,8.3,10.4,1,3.8,3.9,2.058,0.012,2,12,201,1.976,0.114,1.876,0.011,0.009,3.8
"11934","M13","M","ND",2015-04-13,8.2,11.5,3.2,6.3,8.8,3.038,0.043,3.6,13.6,321,2.852,0.046,2.272,0.018,NA,34.5
"11935","T5b","T","WE",2015-04-13,7.6,11,1.8,5.3,8.4,2.262,0.027,3.2,13.1,260,2.24,0.021,1.688,0.011,0.003,10.2
"11936","T6a","T","GM",2015-04-13,7.6,10.9,1.7,5.9,20.6,3.877,0.082,2.8,11.7,234,NA,NA,NA,NA,NA,24.8
"11937","T7b","T","KH",2015-04-14,8,11.1,5.2,9.4,9.4,5.4,0.121,6.2,16.2,553,5.346,0.438,3.648,0.035,0.004,40.3
"11938","M9","M","ND",2015-04-14,8.3,9.8,2.5,6,3.4,2.829,0.021,2.5,15,266,2.79,0.136,2.083,0.016,0.003,12.4
"11939","M12","M","ND",2015-04-14,7.7,11.4,3,6.8,6.6,3.749,0.055,4,14.6,416,3.486,0.093,2.722,0.024,NA,34
"11940","T11b","T","MR",2015-04-14,7.5,9.5,1.2,4.4,7.8,2.222,0.049,1.9,15.2,154,2.155,0.214,1.486,0.026,0.014,3.6
"11941","T4","T","BS",2015-04-14,7.6,12,2.4,6,32.8,2.566,0.098,3.2,14.8,186,2.369,0.325,1.612,0.052,0.034,9.7
"11942","M6","M","ND",2015-04-14,7.8,11.1,1.9,4.8,4.4,2.175,0.013,2.1,13,214,2.169,0.064,1.888,0.012,0.005,9.7
"11943","M4","M","ND",2015-04-14,8,11.7,1.7,4.4,6,2.33,0.018,1.8,14,200,2.143,0.057,1.939,0.013,0.006,18.8
"11944","M8","M","ND",2015-04-14,8,9.8,2.2,5.4,4.2,2.886,0.019,2.3,15,198,2.778,0.127,2.608,0.015,0.005,16
"11945","T9b","T","HG",2015-04-14,7.8,11.7,0.8,4.8,42.2,2.155,0.066,2.1,12.3,128,2.134,0.047,1.664,0.023,0.007,5.6
"11946","T8b","T","HO",2015-04-14,8.1,12.4,1.9,4.3,10.6,1.466,0.037,2.2,15.8,167,1.451,0.031,0.96,0.016,0.006,10
"11947","M7","M","ND",2015-04-14,7.7,10.3,2.7,5.8,5.4,3.045,0.035,3.2,15.2,258,2.962,0.087,2.298,0.015,0.003,12.6
"11948","M10","M","ND",2015-04-15,7.7,11.3,3.3,7,4.8,3.316,0.028,2.6,15,377,3.276,0.074,2.669,0.02,0.006,30.7
"11949","M11","M","ND",2015-04-15,7.8,10.9,2.7,6.6,5.4,3.363,0.022,2.6,15,375,3.292,0.082,2.742,0.016,0.007,22.9
"11950","T8a","T","HO",2015-04-15,7.8,10.6,1.2,4,9.4,1.725,0.024,1.5,16,156,1.686,0.058,1.344,0.02,0.015,6.5
"11951","T3b","T","YG",2015-04-16,7.8,11.7,1.5,3.5,1.8,1.97,0.005,1.4,17.9,170,1.832,0.023,1.83,0.004,0,8
"11952","T10a","T","NG",2015-04-16,7.6,9.6,1.7,3.9,10.4,1.945,0.04,1.9,16.1,135,NA,NA,NA,NA,NA,11.2
"11953","T3a","T","YG",2015-04-16,7.2,12.5,0.8,2.1,1.5,3.236,0.006,1.3,16.5,185,3.152,0.075,1.79,0.005,0,1.5
"11954","T7b","T","KH",2015-04-20,7.4,7.4,4.5,9.2,10,5.232,0.14,5.7,15.4,520,4.644,0.805,3.088,0.064,0.011,32
"11955","T10b","T","NG",2015-04-20,7.4,9.9,1.9,4.8,14.6,1.947,0.052,2.1,15.1,144,1.707,0.069,1.366,0.02,0.01,12.3
"11956","T2","T","NS",2015-04-20,7.6,10.7,1.2,3.7,9,3.901,0.046,1.7,13.1,248,3.817,0.056,3.321,0.03,0.016,5.4
"11957","T1","T","BB",2015-04-20,7.6,10.2,1,5,6.4,1.978,0.019,2.9,13.5,136,1.852,0.035,1.61,0.009,0.004,3.6
"11958","M5","M","ND",2015-04-20,7.5,11.4,1.3,5.3,6.8,2.216,0.028,2.6,13.6,205,2.137,0.035,1.798,0.011,0.003,11.3
"11959","M1","M","ND",2015-04-20,7.8,12.1,0.7,3.2,1.2,1.918,0.009,2,7,182,1.901,0.035,1.656,0.008,0.002,2.2
"11960","M2","M","ND",2015-04-20,7.7,11.2,1,4.2,4.2,2.326,0.016,2.1,11,185,2.23,0.175,1.786,0.011,0.008,2.4
"11961","M3","M","ND",2015-04-20,8,10.8,1.1,4.2,8.4,2.186,0.014,NA,13,187,2.057,0.059,1.756,0.01,0.004,3.7
"11962","M14","M","ND",2015-04-21,8.3,10,1.5,4.2,6.8,2.299,0.033,2.1,16.3,204,2.161,0.102,1.18,0.02,0.009,12.2
"11963","M9","M","ND",2015-04-21,8,8.8,1.9,5.4,2.4,2.746,0.027,NA,16,264,2.684,0.175,2.26,0.014,0.01,8.3
"11964","M6","M","ND",2015-04-21,8.4,9.7,1.4,4,2.4,2.245,0.02,NA,14,209,2.182,0.11,1.843,0.01,0.006,10
"11965","M15","M","ND",2015-04-21,8.2,11.3,1.9,4.1,10.4,2.636,0.033,2.5,15.5,258,2.521,0.053,1.46,0.018,0.006,26.1
"11966","M4","M","ND",2015-04-21,8.3,10.5,1.3,4.2,3,2.271,0.029,NA,14,199,2.145,0.101,1.902,0.011,0.008,12.1
"11967","M8","M","ND",2015-04-21,8,11.9,1.6,5.2,9,2.567,0.03,2.3,15,260,2.506,0.12,2.561,0.015,0.011,14.6
"11968","M10","M","ND",2015-04-22,7.7,10.1,2.3,6.6,10.6,3.401,0.053,2.9,16,351,3.329,0.667,2.448,0.044,0.028,22.6
"11969","M11","M","ND",2015-04-22,7.6,12.1,2,5.8,8.4,3.035,0.028,NA,16,343,3.001,0.386,2.477,0.026,0.013,25.2
"11970","T6b","T","GM",2015-04-27,7.6,9.1,1.6,4.1,12.8,3.05,0.045,2,22.3,235,3.048,0.455,2.276,0.035,0.018,7.4
"11971","T10b","T","NG",2015-04-27,7.7,10.8,1.6,4.6,7.6,1.737,0.024,2,20.3,155,1.643,0.042,1.375,0.014,0.005,11.4
"11972","T2","T","NS",2015-04-27,7.6,9.8,1.3,3.3,17.6,3.238,0.031,1.4,21,231,3.2,0.036,2.924,0.023,0.004,3.2
"11973","T1","T","BB",2015-04-27,7.9,10.6,1.3,5.3,5.8,1.687,0.012,3.1,19.2,153,1.628,0.049,1.301,0.011,0.003,3
"11974","M5","M","ND",2015-04-27,8.2,11.5,1.7,4.7,7,2.088,0.015,2.6,17.3,189,2.038,0.033,1.717,0.01,0.004,16.6
"11975","M1","M","ND",2015-04-27,7.5,11.8,0.5,3.2,1.2,1.813,0.006,1.9,10,185,1.726,0.217,1.624,0.005,0.002,2.1
"11976","M2","M","ND",2015-04-27,8,10.3,0.9,4,2.8,1.886,0.015,2,17,191,1.853,0.126,1.597,0.01,0.006,1.4
"11977","M3","M","ND",2015-04-27,8.2,9.4,1.1,3.6,18.2,3.299,0.031,NA,21,195,3.291,0.102,3.062,0.03,0.029,2.1
"11978","M13","M","ND",2015-04-27,8.3,13.5,3,6.5,8.4,2.754,0.035,3.4,19.1,285,2.643,0.041,2.18,0.014,0.004,31.2
"11979","T5b","T","WE",2015-04-27,7.8,10.7,2.4,6.4,8.8,1.784,0.022,3.8,19.9,212,1.755,0.049,1.403,0.015,0.004,11.4
"11980","T6a","T","GM",2015-04-27,7.7,9.3,1.6,4.1,9.4,2.546,0.034,2.2,22.1,212,NA,NA,NA,NA,NA,10.3
"11981","T7b","T","KH",2015-04-28,8.8,12.9,4.6,9.1,10,4.299,0.064,5.8,21.6,614,4.235,0.038,3.506,0.03,0.005,49.5
"11982","M14","M","ND",2015-04-28,8.1,12.3,2.6,4.7,8.6,2.477,0.038,2.2,18.9,256,2.334,0.008,1.4,0.011,0.005,36.4
"11983","M9","M","ND",2015-04-28,8.9,10.9,1.7,5.2,3.6,2.38,0.021,NA,18,251,2.322,0.222,2.102,0.011,0.006,14.9
"11984","M12","M","ND",2015-04-28,8.5,12.2,4.5,7.2,7.8,3.025,0.033,4.2,18.3,328,2.916,0.064,2.382,0.018,0.004,26.8
"11985","T11b","T","MR",2015-04-28,8.3,9.3,2.4,5.3,8,2.005,0.033,2.1,20.1,135,1.954,0.068,1.629,0.018,0.006,11.5
"11986","T4","T","BS",2015-04-28,7.8,10,2,5,7.4,1.982,0.042,2.9,19.5,226,1.952,0.306,1.356,0.032,0.007,4.1
"11987","M6","M","ND",2015-04-28,8.6,9.7,1.6,5,1.6,1.942,0.016,NA,19,212,1.888,0.115,1.698,0.008,0.003,12.8
"11988","M15","M","ND",2015-04-28,8.5,11.4,2.3,4.2,7.8,2.543,0.039,2.2,19.2,231,2.446,0.005,1.46,0.034,0.003,20.7
"11989","M4","M","ND",2015-04-28,8.5,11.5,1.2,4.2,3.4,1.979,0.019,NA,19,198,1.944,0.117,1.893,0.012,0.004,19
"11990","M8","M","ND",2015-04-28,8.4,10.7,1.5,5,3.8,2.299,0.019,2,17,240,2.158,0.133,1.93,0.01,0.007,12.6
